cam_left_stamp,cam_right_stamp
1778013837511740995,1778013837511759561
1778013837543152247,1778013837543327193
1778013837571298153,1778013837571039340
1778013837604070101,1778013837604031198
1778013837633122548,1778013837633024130
1778013837663623789,1778013837663642422
1778013837693527747,1778013837693429623
1778013837720336978,1778013837723524814
1778013837752320407,1778013837752064117
1778013837784065764,1778013837783758855
1778013837819571516,1778013837819488900
1778013837840247319,1778013837840313452
1778013837873648162,1778013837873636262
1778013837905464624,1778013837905366398
1778013837937732488,1778013837937649730
1778013837966012962,1778013837965836049
1778013837998095378,1778013837997631670
1778013838029785798,1778013838029403157
1778013838061862759,1778013838061400372
1778013838089322937,1778013838088996596
1778013838121008865,1778013838120607519
1778013838152772609,1778013838152364542
1778013838181042194,1778013838187684304
1778013838216738556,1778013838217690734
1778013838249881999,1778013838249603612
1778013838282511434,1778013838281968936
1778013838309082941,1778013838308569560
1778013838340798551,1778013838340271930
1778013838372481052,1778013838371948564
1778013838404994303,1778013838404336259
1778013838432247933,1778013838431542784
1778013838463751252,1778013838463262955
1778013838496810884,1778013838496107141
1778013838527931500,1778013838527257585
1778013838555621850,1778013838554820096
1778013838588435072,1778013838588051971
1778013838621233041,1778013838620545527
1778013838647982521,1778013838650773782
1778013838679937929,1778013838679678053
1778013838717058998,1778013838716850795
1778013838753903908,1778013838756844326
1778013838774677642,1778013838776975117
1778013838805922043,1778013838805525977
1778013838837437993,1778013838836919858
1778013838869722433,1778013838869193776
1778013838896954237,1778013838896699207
1778013838928746715,1778013838928384552
1778013838959756034,1778013838959445344
1778013838991979930,1778013838991516890
1778013839019470724,1778013839019068976
1778013839052024445,1778013839051821257
1778013839083770755,1778013839083560252
1778013839112319348,1778013839115474591
1778013839144728282,1778013839144210761
1778013839175936729,1778013839175694397
1778013839207701458,1778013839207490296
1778013839235039935,1778013839234803988
1778013839266702285,1778013839266449959
1778013839298582800,1778013839298433079
1778013839330706170,1778013839330230331
1778013839358443278,1778013839358016058
1778013839390137588,1778013839389921822
1778013839422256482,1778013839421931225
1778013839454465266,1778013839454181062
1778013839481989881,1778013839481706366
1778013839514078425,1778013839513858490
1778013839546097055,1778013839545795981
1778013839574228242,1778013839577365280
1778013839605004178,1778013839605702885
1778013839632083321,1778013839638209882
1778013839675278467,1778013839676106617
1778013839696770815,1778013839701672488
1778013839728786628,1778013839729841789
1778013839760422041,1778013839761364031
1778013839792723438,1778013839793493751
1778013839820698830,1778013839821670444
1778013839852075947,1778013839852984746
1778013839883906544,1778013839884734430
1778013839916742003,1778013839916612815
1778013839947430122,1778013839944838447
1778013839979257387,1778013839976611390
1778013840011261301,1778013840008630422
1778013840039261145,1778013840040328248
1778013840072383566,1778013840069780562
1778013840103754594,1778013840101064638
1778013840135487240,1778013840132711054
1778013840164067735,1778013840164939481
1778013840195385534,1778013840192721684
1778013840227417666,1778013840224592102
1778013840259129168,1778013840256485119
1778013840286808613,1778013840283999376
1778013840318994741,1778013840318850378
1778013840350560595,1778013840353390651
1778013840382443670,1778013840385316128
1778013840409988000,1778013840412802617
1778013840442194744,1778013840444901321
1778013840474207840,1778013840477002199
1778013840506536762,1778013840509310981
1778013840537314255,1778013840537312993
1778013840572115308,1778013840569914036
1778013840607328973,1778013840604193687
1778013840628798559,1778013840630013393
1778013840661428164,1778013840658440544
1778013840693075537,1778013840690193747
1778013840725199656,1778013840722217411
1778013840753444211,1778013840750435985
1778013840785347203,1778013840782225999
1778013840817545344,1778013840814275916
1778013840848930398,1778013840845894373
1778013840877249879,1778013840874271948
1778013840908736445,1778013840905600018
1778013840940369926,1778013840937376647
1778013840972928259,1778013840969816136
1778013841001679406,1778013840998518302
1778013841032549945,1778013841029642073
1778013841064471088,1778013841061308062
1778013841092801355,1778013841092902109
1778013841124788040,1778013841121628181
1778013841156777179,1778013841153471647
1778013841189014584,1778013841185892735
1778013841216867849,1778013841214047009
1778013841248791113,1778013841245764905
1778013841278115471,1778013841277636829
1778013841307287280,1778013841309264806
1778013841333882386,1778013841336924251
1778013841363098449,1778013841369036957
1778013841393337002,1778013841401118207
1778013841425498629,1778013841436221018
1778013841453337615,1778013841464292239
1778013841485475021,1778013841496193989
1778013841526432083,1778013841530071131
1778013841550005558,1778013841557341510
1778013841582453186,1778013841585480760
1778013841615281613,1778013841617577315
1778013841649228299,1778013841649451933
1778013841677624693,1778013841677695921
1778013841709475268,1778013841709745316
1778013841741906141,1778013841742002124
1778013841773877531,1778013841773776693
1778013841801878378,1778013841801898464
1778013841834209234,1778013841834039868
1778013841865798361,1778013841865705164
1778013841897854108,1778013841897848584
1778013841925890595,1778013841925680623
1778013841958007372,1778013841957880371
1778013841990746514,1778013841990661701
1778013842018658166,1778013842022527630
1778013842050631808,1778013842050370906
1778013842082987659,1778013842082827982
1778013842114746623,1778013842114467928
1778013842142610488,1778013842142518414
1778013842174617504,1778013842174423649
1778013842206700366,1778013842206533432
1778013842238205237,1778013842237968086
1778013842266316464,1778013842266158345
1778013842298477591,1778013842298078842
1778013842330438568,1778013842330119067
1778013842362341564,1778013842361970312
1778013842390431064,1778013842389992474
1778013842426037304,1778013842422602378
1778013842459117363,1778013842458792277
1778013842482736426,1778013842486274688
1778013842514497705,1778013842513837949
1778013842546425024,1778013842545916878
1778013842578478210,1778013842577925569
1778013842606633936,1778013842610191679
1778013842638645656,1778013842638266792
1778013842670829685,1778013842670531909
1778013842703151337,1778013842702741796
1778013842731136937,1778013842731852362
1778013842761569034,1778013842764700389
1778013842793800997,1778013842797213421
1778013842825718516,1778013842829062959
1778013842853974140,1778013842856815527
1778013842885944479,1778013842888825155
1778013842918282583,1778013842917855878
1778013842946357056,1778013842949668163
1778013842978027183,1778013842977505268
1778013843010557810,1778013843009929394
1778013843042293704,1778013843041740264
1778013843069937824,1778013843073543633
1778013843102610734,1778013843102169004
1778013843135206821,1778013843134895789
1778013843167131147,1778013843167130458
1778013843192551946,1778013843194584275
1778013843224380062,1778013843227261547
1778013843252871388,1778013843255772749
1778013843282455424,1778013843286642683
1778013843307974446,1778013843310378514
1778013843338164683,1778013843339483512
1778013843380560337,1778013843384825942
1778013843407046848,1778013843410864182
1778013843434424029,1778013843437896372
1778013843468628111,1778013843470330872
1778013843502558169,1778013843502416070
1778013843531734627,1778013843534026677
1778013843563639997,1778013843562831312
1778013843597031276,1778013843596289842
1778013843629509368,1778013843628743542
1778013843658156293,1778013843657367071
1778013843688663935,1778013843687900138
1778013843720012619,1778013843719062053
1778013843753053462,1778013843752120128
1778013843781009947,1778013843779917162
1778013843812719987,1778013843811535262
1778013843844994487,1778013843843707237
1778013843877423814,1778013843876071102
1778013843906595224,1778013843905541418
1778013843937976261,1778013843937194007
1778013843969334736,1778013843968242403
1778013843997927651,1778013844000753261
1778013844030059109,1778013844029520657
1778013844061283287,1778013844060676989
1778013844092576284,1778013844091966052
1778013844120975481,1778013844124780539
1778013844153709299,1778013844153772374
1778013844185176500,1778013844185343570
1778013844218306588,1778013844218370577
1778013844246254555,1778013844248548933
1778013844279559044,1778013844282219222
1778013844318471200,1778013844321877035
1778013844344238048,1778013844344795544
1778013844371845530,1778013844372311447
1778013844404342145,1778013844404534491
1778013844437427591,1778013844437305186
1778013844465281287,1778013844469262688
1778013844497872811,1778013844498240033
1778013844530285091,1778013844530262296
1778013844561765768,1778013844561640172
1778013844588973199,1778013844593126900
1778013844619257438,1778013844619224664
1778013844651336353,1778013844651335584
1778013844684542008,1778013844684575137
1778013844712611383,1778013844712322403
1778013844744073125,1778013844744092487
1778013844773836213,1778013844773835008
1778013844803514173,1778013844803389653
1778013844832483670,1778013844832120397
1778013844864846356,1778013844864482385
1778013844896689261,1778013844896041562
1778013844925181605,1778013844928195668
1778013844956868582,1778013844955917547
1778013844986671326,1778013844988060453
1778013845016973357,1778013845020844933
1778013845043227340,1778013845049270160
1778013845074437511,1778013845075700834
1778013845106181164,1778013845106311170
1778013845137657036,1778013845137782453
1778013845164585949,1778013845164012323
1778013845197737107,1778013845196566660
1778013845238891272,1778013845238389053
1778013845264076463,1778013845263279226
1778013845291746871,1778013845290919664
1778013845325513052,1778013845324737301
1778013845358951151,1778013845358105755
1778013845388910029,1778013845392154494
1778013845423087953,1778013845422436076
1778013845455763724,1778013845454460826
1778013845486733743,1778013845485676705
1778013845514607419,1778013845517689841
1778013845546995008,1778013845546740609
1778013845577692242,1778013845577462103
1778013845610679606,1778013845610195958
1778013845638650069,1778013845637691968
1778013845670345112,1778013845669748345
1778013845701275449,1778013845701384242
1778013845731892743,1778013845732158590
1778013845761720406,1778013845762018863
1778013845793224483,1778013845793737226
1778013845824897673,1778013845825160583
1778013845853148414,1778013845857432951
1778013845886621193,1778013845888104545
1778013845919349687,1778013845920857460
1778013845949624820,1778013845950850296
1778013845977034116,1778013845983067358
1778013846011133916,1778013846011560751
1778013846043300600,1778013846043673096
1778013846074546632,1778013846075087246
1778013846105474216,1778013846103221789
1778013846137419247,1778013846137940187
1778013846173809479,1778013846174122807
1778013846198591017,1778013846199282522
1778013846227189828,1778013846227922991
1778013846258562739,1778013846258756994
1778013846290455095,1778013846290884109
1778013846322401275,1778013846323017562
1778013846351279974,1778013846351867108
1778013846382778696,1778013846383405281
1778013846414592700,1778013846415329186
1778013846442620889,1778013846447080456
1778013846475195327,1778013846475552395
1778013846508395346,1778013846509260262
1778013846538968100,1778013846539227475
1778013846565790270,1778013846566168275
1778013846597831030,1778013846598572391
1778013846631576785,1778013846631841191
1778013846663302043,1778013846663069592
1778013846691681900,1778013846691675503
1778013846723266220,1778013846724271955
1778013846753855841,1778013846754312768
1778013846785091163,1778013846785398099
1778013846814433888,1778013846814964028
1778013846845196155,1778013846845768598
1778013846877071998,1778013846876313532
1778013846905011359,1778013846904832455
1778013846936987335,1778013846933903180
1778013846967424355,1778013846965776047
1778013846997808725,1778013846996611825
1778013847022847353,1778013847023947574
1778013847051940469,1778013847052762456
1778013847098526537,1778013847097512166
1778013847121712834,1778013847119990656
1778013847149255092,1778013847147715785
1778013847185269893,1778013847184076260
1778013847217937485,1778013847217734082
1778013847249636679,1778013847249245970
1778013847277499860,1778013847277151331
1778013847309770005,1778013847309358861
1778013847341520993,1778013847341114508
1778013847370785344,1778013847374066002
1778013847401798322,1778013847401797619
1778013847433582728,1778013847433231326
1778013847465724543,1778013847465700447
1778013847493484207,1778013847493264419
1778013847526280874,1778013847526224322
1778013847557922434,1778013847557906301
1778013847589815773,1778013847590025394
1778013847617636029,1778013847617870899
1778013847648466803,1778013847648443617
1778013847680514380,1778013847680366317
1778013847713497193,1778013847713394563
1778013847741225103,1778013847741259069
1778013847773607779,1778013847773457529
1778013847805633983,1778013847805565633
1778013847833329804,1778013847838766618
1778013847865221345,1778013847869422890
1778013847896671179,1778013847900978559
1778013847928056372,1778013847932300844
1778013847956479656,1778013847961159339
1778013847989250900,1778013847993264455
1778013848032310971,1778013848037247095
1778013848053083323,1778013848057925665
1778013848079652903,1778013848081222116
1778013848112765220,1778013848114246039
1778013848144756699,1778013848146284282
1778013848176646479,1778013848177999973
1778013848203185900,1778013848204677838
1778013848236090979,1778013848237584768
1778013848268545728,1778013848270096158
1778013848296392708,1778013848302150618
1778013848327657286,1778013848328965688
1778013848359880386,1778013848361313674
1778013848392300781,1778013848393712884
1778013848419813249,1778013848425172992
1778013848451431215,1778013848452670914
1778013848483482774,1778013848484930748
1778013848516014923,1778013848517492566
1778013848543736770,1778013848545233674
1778013848575448701,1778013848576743097
1778013848607641601,1778013848609018300
1778013848639361982,1778013848640815624
1778013848667485905,1778013848668881874
1778013848699135733,1778013848700423873
1778013848731697833,1778013848733116882
1778013848759500256,1778013848765091791
1778013848791462756,1778013848792736415
1778013848823095211,1778013848822781413
1778013848855374662,1778013848851687331
1778013848883546387,1778013848877564881
