timestamp,pos_error_x,pos_error_y,pos_error_z,orient_error_x,orient_error_y,orient_error_z
1771606160.512273,0.023984,0.127304,-0.063961,-0.038491,0.011588,-0.022986
1771606160.522909,0.023984,0.127304,-0.063961,-0.038540,0.011638,-0.023212
1771606160.533214,0.024377,0.127077,-0.062815,-0.038335,0.012305,-0.022781
1771606160.543475,0.024377,0.127077,-0.062815,-0.038347,0.012361,-0.023016
1771606160.553773,0.025665,0.126421,-0.058684,-0.037673,0.014018,-0.021598
1771606160.564051,0.026097,0.126194,-0.065059,-0.037699,0.014624,-0.021236
1771606160.574295,0.026097,0.126194,-0.065059,-0.037824,0.014683,-0.021502
1771606160.584606,0.026097,0.126194,-0.065059,-0.037943,0.014739,-0.021754
1771606160.595018,0.026097,0.126194,-0.065059,-0.038056,0.014793,-0.021994
1771606160.605286,0.026500,0.125961,-0.070777,-0.038230,0.015334,-0.021516
1771606160.615469,0.027426,0.125461,-0.065127,-0.037939,0.016681,-0.020198
1771606160.626151,0.027426,0.125461,-0.065127,-0.038053,0.016746,-0.020474
1771606160.636420,0.027821,0.125244,-0.057739,-0.037676,0.017369,-0.020037
1771606160.646679,0.027821,0.125244,-0.057739,-0.037525,0.017473,-0.020371
1771606160.657108,0.027821,0.125244,-0.057739,-0.037382,0.017571,-0.020689
1771606160.668015,0.027821,0.125244,-0.057739,-0.037245,0.017665,-0.020990
1771606160.678544,0.027821,0.125244,-0.057739,-0.037116,0.017753,-0.021277
1771606160.688925,0.028296,0.124956,-0.056972,-0.036822,0.018453,-0.020654
1771606160.699258,0.028610,0.124392,-0.059453,-0.036422,0.020058,-0.018595
1771606160.709572,0.028610,0.124392,-0.059453,-0.036403,0.020133,-0.018873
1771606160.719884,0.028734,0.124199,-0.063738,-0.036455,0.020626,-0.018353
1771606160.730124,0.028734,0.124199,-0.063738,-0.036595,0.020672,-0.018574
1771606160.740465,0.028734,0.124199,-0.063738,-0.036729,0.020715,-0.018785
1771606160.750792,0.028734,0.124199,-0.063738,-0.036855,0.020756,-0.018985
1771606160.761122,0.028877,0.123984,-0.055101,-0.036520,0.021293,-0.018429
1771606160.771525,0.028877,0.123984,-0.055101,-0.036335,0.021378,-0.018693
1771606160.782337,0.028956,0.123701,-0.060747,-0.036179,0.022430,-0.017050
1771606160.792646,0.028961,0.123526,-0.060265,-0.036124,0.022959,-0.016209
1771606160.802860,0.028961,0.123526,-0.060265,-0.036156,0.023003,-0.016405
1771606160.813163,0.028961,0.123526,-0.060265,-0.036186,0.023046,-0.016592
1771606160.823613,0.028977,0.123294,-0.060271,-0.036154,0.023540,-0.015725
1771606160.833864,0.028977,0.123294,-0.060271,-0.036189,0.023577,-0.015897
1771606160.844192,0.029007,0.122946,-0.053324,-0.035837,0.024344,-0.014593
1771606160.854603,0.029007,0.122946,-0.053324,-0.035633,0.024414,-0.014815
1771606160.864918,0.029012,0.122694,-0.055079,-0.035471,0.024837,-0.014003
1771606160.875203,0.029012,0.122694,-0.055079,-0.035359,0.024889,-0.014192
1771606160.885528,0.029012,0.122694,-0.055079,-0.035252,0.024938,-0.014373
1771606160.895872,0.029046,0.122320,-0.052050,-0.035029,0.025406,-0.013506
1771606160.906163,0.029046,0.122320,-0.052050,-0.034837,0.025466,-0.013701
1771606160.916759,0.029056,0.121508,-0.055519,-0.034897,0.026109,-0.011947
1771606160.927483,0.029064,0.121130,-0.059064,-0.035119,0.026326,-0.011224
1771606160.937708,0.029064,0.121130,-0.059064,-0.035240,0.026330,-0.011353
1771606160.947929,0.029064,0.121130,-0.059064,-0.035355,0.026335,-0.011476
1771606160.958222,0.029064,0.121130,-0.059064,-0.035464,0.026339,-0.011593
1771606160.968506,0.029081,0.120793,-0.059542,-0.035644,0.026483,-0.010988
1771606160.978752,0.029081,0.120793,-0.059542,-0.035771,0.026482,-0.011096
1771606160.989115,0.029421,0.120038,-0.059924,-0.036158,0.026758,-0.009449
1771606160.999427,0.029559,0.119704,-0.051504,-0.036048,0.026888,-0.008863
1771606161.009755,0.029559,0.119704,-0.051504,-0.035906,0.026934,-0.009060
1771606161.019990,0.029559,0.119704,-0.051504,-0.035771,0.026978,-0.009248
1771606161.030393,0.029559,0.119704,-0.051504,-0.035643,0.027020,-0.009426
1771606161.040647,0.029559,0.119704,-0.051504,-0.035521,0.027059,-0.009595
1771606161.050873,0.029686,0.119362,-0.057272,-0.035774,0.027138,-0.008960
1771606161.061098,0.029574,0.118425,-0.057028,-0.036348,0.027303,-0.006790
1771606161.071506,0.029574,0.118425,-0.057028,-0.036476,0.027297,-0.006912
1771606161.081753,0.029549,0.118118,-0.055132,-0.036694,0.027284,-0.006337
1771606161.092043,0.029549,0.118118,-0.055132,-0.036752,0.027287,-0.006467
1771606161.102563,0.029549,0.118118,-0.055132,-0.036807,0.027291,-0.006591
1771606161.113904,0.029520,0.117820,-0.053073,-0.036994,0.027260,-0.006091
1771606161.124178,0.029520,0.117820,-0.053073,-0.036981,0.027272,-0.006224
1771606161.134472,0.029422,0.117069,-0.046951,-0.037151,0.027187,-0.004787
1771606161.145006,0.029354,0.116729,-0.048546,-0.037229,0.027064,-0.004271
1771606161.155287,0.029354,0.116729,-0.048546,-0.037103,0.027089,-0.004430
1771606161.165569,0.029354,0.116729,-0.048546,-0.036983,0.027113,-0.004581
1771606161.175815,0.029354,0.116729,-0.048546,-0.036870,0.027135,-0.004724
1771606161.186111,0.029262,0.116358,-0.054777,-0.037296,0.026957,-0.004092
1771606161.196378,0.029262,0.116358,-0.054777,-0.037431,0.026937,-0.004172
1771606161.206621,0.029043,0.115403,-0.053338,-0.037987,0.026584,-0.002665
1771606161.216940,0.028946,0.114923,-0.049399,-0.038186,0.026363,-0.002077
1771606161.227324,0.028946,0.114923,-0.049399,-0.038160,0.026361,-0.002199
1771606161.237646,0.028946,0.114923,-0.049399,-0.038136,0.026360,-0.002315
1771606161.248008,0.028857,0.114497,-0.055790,-0.038613,0.026049,-0.001746
1771606161.258234,0.028857,0.114497,-0.055790,-0.038835,0.026005,-0.001800
1771606161.268466,0.028550,0.113500,-0.050413,-0.039329,0.025368,-0.000436
1771606161.278692,0.028550,0.113500,-0.050413,-0.039373,0.025347,-0.000534
1771606161.288981,0.028384,0.113012,-0.058835,-0.040051,0.024920,0.000094
1771606161.299288,0.028261,0.112569,-0.045494,-0.040105,0.024634,0.000548
1771606161.309561,0.028261,0.112569,-0.045494,-0.039983,0.024637,0.000419
1771606161.320126,0.028261,0.112569,-0.045494,-0.039867,0.024639,0.000295
1771606161.330570,0.028261,0.112569,-0.045494,-0.039756,0.024642,0.000178
1771606161.340836,0.028120,0.112077,-0.050663,-0.040181,0.024194,0.000736
1771606161.351119,0.027841,0.111066,-0.053627,-0.041134,0.023271,0.001976
1771606161.361373,0.027841,0.111066,-0.053627,-0.041374,0.023207,0.001934
1771606161.373044,0.027715,0.110604,-0.045424,-0.041570,0.022769,0.002438
1771606161.383303,0.027715,0.110604,-0.045424,-0.041509,0.022755,0.002330
1771606161.393864,0.027715,0.110604,-0.045424,-0.041452,0.022742,0.002227
1771606161.404128,0.027570,0.110121,-0.050106,-0.041960,0.022206,0.002715
1771606161.414380,0.027570,0.110121,-0.050106,-0.042095,0.022159,0.002659
1771606161.424633,0.027434,0.109599,-0.046450,-0.042851,0.020965,0.003811
1771606161.434947,0.027388,0.109383,-0.059500,-0.043753,0.020196,0.004183
1771606161.445188,0.027388,0.109383,-0.059500,-0.044232,0.020091,0.004214
1771606161.455421,0.027388,0.109383,-0.059500,-0.044687,0.019991,0.004243
1771606161.465708,0.027388,0.109383,-0.059500,-0.045119,0.019897,0.004271
1771606161.477463,0.027388,0.109383,-0.059500,-0.045529,0.019807,0.004297
1771606161.487818,0.027368,0.109162,-0.039461,-0.045310,0.019265,0.004552
1771606161.498101,0.027221,0.108554,-0.047319,-0.046359,0.017119,0.005317
1771606161.508410,0.027221,0.108554,-0.047319,-0.046347,0.017099,0.005237
1771606161.518673,0.027174,0.108319,-0.056533,-0.047102,0.016270,0.005483
1771606161.528932,0.027174,0.108319,-0.056533,-0.047426,0.016193,0.005487
1771606161.539149,0.027174,0.108319,-0.056533,-0.047734,0.016121,0.005490
1771606161.549505,0.027204,0.108053,-0.042254,-0.047742,0.015443,0.005678
1771606161.559760,0.027204,0.108053,-0.042254,-0.047519,0.015463,0.005558
1771606161.569968,0.027269,0.107490,-0.041937,-0.048087,0.013842,0.005939
1771606161.580356,0.027316,0.107238,-0.056885,-0.048826,0.012972,0.005959
1771606161.590970,0.027316,0.107238,-0.056885,-0.049187,0.012896,0.005959
1771606161.601243,0.027316,0.107238,-0.056885,-0.049530,0.012824,0.005959
1771606161.611629,0.027316,0.107238,-0.056885,-0.049855,0.012755,0.005959
1771606161.621877,0.027316,0.107238,-0.056885,-0.050164,0.012690,0.005959
1771606161.632153,0.027403,0.106949,-0.047221,-0.050352,0.011835,0.005980
1771606161.642426,0.027607,0.106288,-0.041773,-0.050882,0.009309,0.005905
1771606161.652922,0.027607,0.106288,-0.041773,-0.050656,0.009339,0.005758
1771606161.663379,0.027669,0.106061,-0.046629,-0.050929,0.008543,0.005624
1771606161.673664,0.027669,0.106061,-0.046629,-0.050910,0.008540,0.005522
1771606161.683981,0.027669,0.106061,-0.046629,-0.050892,0.008537,0.005425
1771606161.694337,0.027732,0.105823,-0.045252,-0.051068,0.007755,0.005280
1771606161.704574,0.027732,0.105823,-0.045252,-0.051009,0.007761,0.005175
1771606161.714885,0.027676,0.105183,-0.046824,-0.051581,0.005844,0.004973
1771606161.725811,0.027683,0.104911,-0.048442,-0.051875,0.005011,0.004700
1771606161.736224,0.027683,0.104911,-0.048442,-0.051968,0.004989,0.004622
1771606161.746569,0.027683,0.104911,-0.048442,-0.052056,0.004968,0.004548
1771606161.756905,0.027683,0.104911,-0.048442,-0.052140,0.004948,0.004477
1771606161.767675,0.027683,0.104911,-0.048442,-0.052219,0.004929,0.004411
1771606161.778235,0.027737,0.104583,-0.047609,-0.052444,0.003971,0.004130
1771606161.788633,0.028001,0.103631,-0.048423,-0.053024,0.001345,0.003264
1771606161.798909,0.028001,0.103631,-0.048423,-0.053137,0.001325,0.003172
1771606161.809473,0.028213,0.103412,-0.043046,-0.053129,0.000574,0.002781
1771606161.819786,0.028213,0.103412,-0.043046,-0.053043,0.000591,0.002644
1771606161.830077,0.028213,0.103412,-0.043046,-0.052962,0.000607,0.002513
1771606161.840451,0.028213,0.103412,-0.043046,-0.052885,0.000622,0.002389
1771606161.850764,0.028213,0.103412,-0.043046,-0.052812,0.000636,0.002272
1771606161.861038,0.028425,0.103169,-0.038860,-0.052680,-0.000146,0.001825
1771606161.871300,0.028597,0.102441,-0.031342,-0.052441,-0.002208,0.000860
1771606161.881955,0.028597,0.102441,-0.031342,-0.051982,-0.002123,0.000647
1771606161.892467,0.028641,0.102193,-0.041235,-0.052128,-0.002811,0.000203
1771606161.902809,0.028641,0.102193,-0.041235,-0.052093,-0.002799,0.000072
1771606161.913092,0.028641,0.102193,-0.041235,-0.052060,-0.002788,-0.000051
1771606161.923371,0.028692,0.101884,-0.036966,-0.051945,-0.003507,-0.000548
1771606161.933663,0.028692,0.101884,-0.036966,-0.051768,-0.003471,-0.000697
1771606161.944127,0.028714,0.101092,-0.041309,-0.051961,-0.004973,-0.001506
1771606161.954581,0.028714,0.101092,-0.041309,-0.051989,-0.004974,-0.001625
1771606161.965400,0.028715,0.100750,-0.035149,-0.051700,-0.005447,-0.002099
1771606161.975867,0.028715,0.100750,-0.035149,-0.051510,-0.005411,-0.002254
1771606161.986257,0.028715,0.100750,-0.035149,-0.051329,-0.005377,-0.002402
1771606161.996557,0.028684,0.100369,-0.032624,-0.050977,-0.005889,-0.002925
1771606162.006841,0.028579,0.099566,-0.032885,-0.050614,-0.006865,-0.003807
1771606162.017102,0.028579,0.099566,-0.032885,-0.050420,-0.006833,-0.003962
1771606162.027593,0.028538,0.099209,-0.045724,-0.050698,-0.007173,-0.003845
1771606162.037877,0.028538,0.099209,-0.045724,-0.051009,-0.007228,-0.003898
1771606162.048164,0.028509,0.098817,-0.032566,-0.050445,-0.007284,-0.003473
1771606162.058372,0.028509,0.098817,-0.032566,-0.050255,-0.007256,-0.003619
1771606162.069042,0.028489,0.098448,-0.030146,-0.049684,-0.007234,-0.003103
1771606162.079308,0.028489,0.098448,-0.030146,-0.049434,-0.007195,-0.003256
1771606162.089698,0.028349,0.097813,-0.031502,-0.048820,-0.007209,-0.002438
1771606162.100125,0.028267,0.097441,-0.028055,-0.048288,-0.007237,-0.002219
1771606162.110374,0.028267,0.097441,-0.028055,-0.048026,-0.007200,-0.002371
1771606162.120883,0.028267,0.097441,-0.028055,-0.047776,-0.007165,-0.002515
1771606162.131145,0.028267,0.097441,-0.028055,-0.047539,-0.007132,-0.002653
1771606162.141464,0.028267,0.097441,-0.028055,-0.047314,-0.007100,-0.002783
1771606162.151752,0.028168,0.097027,-0.038290,-0.047326,-0.007259,-0.002541
1771606162.162043,0.028596,0.096306,-0.028474,-0.046473,-0.007434,-0.001968
1771606162.172341,0.028596,0.096306,-0.028474,-0.046316,-0.007410,-0.002114
1771606162.182807,0.028756,0.096051,-0.031361,-0.046068,-0.007575,-0.002149
1771606162.193127,0.028756,0.096051,-0.031361,-0.046045,-0.007571,-0.002274
1771606162.203418,0.028756,0.096051,-0.031361,-0.046024,-0.007567,-0.002392
1771606162.213654,0.028919,0.095800,-0.025412,-0.045487,-0.007660,-0.002526
1771606162.223901,0.028919,0.095800,-0.025412,-0.045246,-0.007615,-0.002680
1771606162.234202,0.029287,0.095156,-0.028823,-0.044581,-0.007944,-0.002914
1771606162.244507,0.029428,0.094883,-0.034570,-0.044545,-0.008106,-0.003137
1771606162.254771,0.029428,0.094883,-0.034570,-0.044713,-0.008126,-0.003249
1771606162.265021,0.029547,0.094571,-0.029817,-0.044387,-0.008204,-0.003510
1771606162.275342,0.029547,0.094571,-0.029817,-0.044369,-0.008190,-0.003652
1771606162.285596,0.029641,0.094264,-0.023933,-0.043895,-0.008235,-0.003935
1771606162.295838,0.029641,0.094264,-0.023933,-0.043660,-0.008183,-0.004108
1771606162.306321,0.029765,0.093756,-0.030158,-0.043421,-0.008378,-0.004399
1771606162.316598,0.029835,0.093435,-0.016787,-0.042659,-0.008305,-0.004769
1771606162.326902,0.029835,0.093435,-0.016787,-0.042185,-0.008209,-0.004978
1771606162.337118,0.029835,0.093435,-0.016787,-0.041734,-0.008118,-0.005177
1771606162.347466,0.029910,0.093109,-0.024787,-0.041543,-0.008174,-0.005514
1771606162.357797,0.029910,0.093109,-0.024787,-0.041471,-0.008151,-0.005660
1771606162.368055,0.030037,0.092252,-0.028017,-0.041181,-0.008328,-0.006241
1771606162.378273,0.030037,0.092252,-0.028017,-0.041272,-0.008334,-0.006373
1771606162.388598,0.030088,0.091857,-0.023354,-0.041027,-0.008357,-0.006762
1771606162.398915,0.030088,0.091857,-0.023354,-0.040941,-0.008332,-0.006918
1771606162.409222,0.030088,0.091857,-0.023354,-0.040858,-0.008309,-0.007066
1771606162.419514,0.030157,0.091386,-0.020982,-0.040596,-0.008327,-0.007534
1771606162.429748,0.030157,0.091386,-0.020982,-0.040443,-0.008291,-0.007691
1771606162.440022,0.030282,0.090482,-0.026316,-0.040428,-0.008458,-0.008365
1771606162.450232,0.030267,0.090038,-0.026352,-0.040469,-0.008502,-0.008759
1771606162.460476,0.030267,0.090038,-0.026352,-0.040587,-0.008515,-0.008892
1771606162.470798,0.030267,0.090038,-0.026352,-0.040698,-0.008528,-0.009019
1771606162.481166,0.030267,0.090038,-0.026352,-0.040804,-0.008539,-0.009139
1771606162.491471,0.030267,0.090038,-0.026352,-0.040904,-0.008551,-0.009254
1771606162.502257,0.030272,0.089615,-0.030045,-0.041140,-0.008634,-0.009587
1771606162.512552,0.030272,0.089615,-0.030045,-0.041388,-0.008672,-0.009675
1771606162.522949,0.030354,0.088450,-0.025905,-0.041361,-0.008677,-0.010525
1771606162.533777,0.030365,0.087991,-0.030645,-0.041716,-0.008735,-0.010933
1771606162.544079,0.030365,0.087991,-0.030645,-0.042014,-0.008782,-0.011033
1771606162.554352,0.030365,0.087991,-0.030645,-0.042298,-0.008828,-0.011129
1771606162.564635,0.030365,0.087991,-0.030645,-0.042567,-0.008871,-0.011220
1771606162.574923,0.030384,0.087538,-0.028212,-0.042727,-0.008782,-0.011575
1771606162.585168,0.030647,0.086193,-0.024177,-0.042838,-0.008573,-0.012234
1771606162.595395,0.030647,0.086193,-0.024177,-0.042886,-0.008575,-0.012393
1771606162.605743,0.030753,0.085575,-0.012818,-0.042368,-0.008310,-0.012791
1771606162.616059,0.030753,0.085575,-0.012818,-0.041970,-0.008232,-0.013008
1771606162.626342,0.030753,0.085575,-0.012818,-0.041591,-0.008158,-0.013215
1771606162.636698,0.030753,0.085575,-0.012818,-0.041231,-0.008087,-0.013412
1771606162.647366,0.030861,0.084860,-0.026435,-0.041577,-0.007984,-0.013751
1771606162.657652,0.030861,0.084860,-0.026435,-0.041828,-0.008022,-0.013872
1771606162.667924,0.031011,0.083245,-0.027959,-0.042313,-0.007617,-0.014296
1771606162.679473,0.031174,0.082575,-0.017757,-0.042184,-0.007240,-0.014626
1771606162.689822,0.031174,0.082575,-0.017757,-0.042129,-0.007222,-0.014830
1771606162.700100,0.031174,0.082575,-0.017757,-0.042076,-0.007206,-0.015024
1771606162.710562,0.031174,0.082575,-0.017757,-0.042026,-0.007190,-0.015208
1771606162.720873,0.031312,0.081941,-0.017669,-0.041938,-0.006853,-0.015485
1771606162.731164,0.031450,0.080557,-0.018566,-0.041843,-0.006094,-0.015744
1771606162.742198,0.031450,0.080557,-0.018566,-0.041903,-0.006096,-0.015943
1771606162.752638,0.031429,0.079970,-0.012336,-0.041611,-0.005706,-0.016139
1771606162.763015,0.031429,0.079970,-0.012336,-0.041427,-0.005666,-0.016359
1771606162.773467,0.031429,0.079970,-0.012336,-0.041253,-0.005628,-0.016569
1771606162.783958,0.031429,0.079970,-0.012336,-0.041087,-0.005593,-0.016767
1771606162.794299,0.031384,0.079198,-0.013206,-0.040795,-0.005092,-0.016955
1771606162.804595,0.031287,0.077733,-0.012838,-0.040484,-0.004181,-0.017059
1771606162.814856,0.031287,0.077733,-0.012838,-0.040442,-0.004173,-0.017260
1771606162.825227,0.031277,0.077119,-0.014038,-0.040338,-0.003767,-0.017393
1771606162.835511,0.031245,0.076473,-0.023434,-0.040651,-0.003441,-0.017402
1771606162.845760,0.031245,0.076473,-0.023434,-0.041085,-0.003520,-0.017536
1771606162.856019,0.031185,0.075819,-0.017228,-0.041002,-0.003135,-0.017614
1771606162.866230,0.031185,0.075819,-0.017228,-0.041171,-0.003169,-0.017779
1771606162.876516,0.031067,0.074726,-0.024177,-0.041384,-0.002549,-0.017723
1771606162.886741,0.030984,0.074061,-0.016671,-0.041281,-0.002118,-0.017726
1771606162.896955,0.030984,0.074061,-0.016671,-0.041451,-0.002158,-0.017893
1771606162.907285,0.030894,0.073394,-0.026369,-0.041912,-0.001833,-0.017812
1771606162.917546,0.030894,0.073394,-0.026369,-0.042472,-0.001942,-0.017913
1771606162.928219,0.030894,0.073394,-0.026369,-0.043004,-0.002045,-0.018009
1771606162.938524,0.030777,0.072694,-0.028151,-0.043341,-0.001732,-0.017895
1771606162.948778,0.030777,0.072694,-0.028151,-0.043913,-0.001844,-0.017976
1771606162.959045,0.030503,0.071032,-0.018908,-0.043560,-0.000703,-0.017698
1771606162.969463,0.030376,0.070319,-0.027269,-0.043977,-0.000343,-0.017574
1771606162.979723,0.030376,0.070319,-0.027269,-0.044534,-0.000461,-0.017668
1771606162.990027,0.030376,0.070319,-0.027269,-0.045063,-0.000573,-0.017757
1771606163.000428,0.030376,0.070319,-0.027269,-0.045567,-0.000679,-0.017842
1771606163.010726,0.030236,0.069546,-0.028429,-0.045877,-0.000270,-0.017652
1771606163.021006,0.029779,0.067865,-0.016292,-0.045302,0.000959,-0.017231
1771606163.031259,0.029779,0.067865,-0.016292,-0.045391,0.000914,-0.017387
1771606163.041507,0.029813,0.067273,-0.022113,-0.045550,0.001303,-0.017217
1771606163.051776,0.029861,0.066669,-0.018028,-0.045465,0.001768,-0.017107
1771606163.062022,0.029861,0.066669,-0.018028,-0.045641,0.001711,-0.017255
1771606163.072866,0.029861,0.066669,-0.018028,-0.045807,0.001658,-0.017396
1771606163.083244,0.029861,0.066669,-0.018028,-0.045966,0.001606,-0.017530
1771606163.093601,0.029914,0.066065,-0.024316,-0.046220,0.001960,-0.017328
1771606163.104089,0.030069,0.064692,-0.023190,-0.046098,0.003003,-0.016693
1771606163.114442,0.030069,0.064692,-0.023190,-0.046490,0.002916,-0.016819
1771606163.124699,0.030168,0.064065,-0.022819,-0.046545,0.003305,-0.016619
1771606163.134954,0.030168,0.064065,-0.022819,-0.046905,0.003226,-0.016750
1771606163.145679,0.030168,0.064065,-0.022819,-0.047247,0.003151,-0.016874
1771606163.156059,0.030383,0.063528,-0.023707,-0.047353,0.003488,-0.016740
1771606163.166325,0.030383,0.063528,-0.023707,-0.047712,0.003415,-0.016865
1771606163.176673,0.030907,0.062261,-0.024746,-0.047445,0.004320,-0.016340
1771606163.187492,0.030907,0.062261,-0.024746,-0.047849,0.004248,-0.016488
1771606163.197778,0.031157,0.061730,-0.024527,-0.047905,0.004549,-0.016368
1771606163.208127,0.031157,0.061730,-0.024527,-0.048278,0.004487,-0.016523
1771606163.218577,0.031157,0.061730,-0.024527,-0.048632,0.004429,-0.016670
1771606163.229143,0.031398,0.061259,-0.025595,-0.048562,0.004955,-0.016333
1771606163.239416,0.031398,0.061259,-0.025595,-0.048936,0.004897,-0.016477
1771606163.249780,0.031721,0.060605,-0.019962,-0.048325,0.005697,-0.015859
1771606163.260153,0.031721,0.060605,-0.019962,-0.048466,0.005684,-0.016049
1771606163.270549,0.031871,0.060305,-0.026579,-0.048616,0.005956,-0.015846
1771606163.280827,0.031871,0.060305,-0.026579,-0.049006,0.005901,-0.015986
1771606163.291215,0.031871,0.060305,-0.026579,-0.049377,0.005849,-0.016119
1771606163.301591,0.032029,0.059997,-0.013427,-0.048803,0.006266,-0.016006
1771606163.311847,0.032029,0.059997,-0.013427,-0.048631,0.006311,-0.016219
1771606163.322242,0.032265,0.059268,-0.021934,-0.048064,0.007016,-0.015561
1771606163.332787,0.032364,0.058944,-0.024738,-0.048076,0.007243,-0.015347
1771606163.343036,0.032364,0.058944,-0.024738,-0.048391,0.007205,-0.015494
1771606163.353308,0.032364,0.058944,-0.024738,-0.048691,0.007168,-0.015633
1771606163.363675,0.032364,0.058944,-0.024738,-0.048975,0.007134,-0.015765
1771606163.374615,0.032364,0.058944,-0.024738,-0.049246,0.007101,-0.015891
1771606163.385237,0.032476,0.058608,-0.018406,-0.048842,0.007477,-0.015682
1771606163.395814,0.032937,0.058179,-0.024869,-0.048152,0.008132,-0.014684
1771606163.406178,0.032937,0.058179,-0.024869,-0.048423,0.008107,-0.014825
1771606163.416468,0.033105,0.058007,-0.028512,-0.048495,0.008328,-0.014516
1771606163.427136,0.033105,0.058007,-0.028512,-0.048881,0.008285,-0.014628
1771606163.439026,0.033105,0.058007,-0.028512,-0.049247,0.008244,-0.014735
1771606163.449426,0.033286,0.057813,-0.024134,-0.049022,0.008566,-0.014421
1771606163.459659,0.033286,0.057813,-0.024134,-0.049193,0.008559,-0.014558
1771606163.470004,0.033410,0.057440,-0.022605,-0.048454,0.009292,-0.013696
1771606163.480860,0.033475,0.057271,-0.027472,-0.048453,0.009483,-0.013410
1771606163.491236,0.033475,0.057271,-0.027472,-0.048745,0.009455,-0.013521
1771606163.501507,0.033475,0.057271,-0.027472,-0.049022,0.009429,-0.013626
1771606163.511784,0.033475,0.057271,-0.027472,-0.049286,0.009404,-0.013725
1771606163.522056,0.033475,0.057271,-0.027472,-0.049536,0.009381,-0.013820
1771606163.532303,0.033537,0.057104,-0.022463,-0.049219,0.009636,-0.013559
1771606163.542597,0.033292,0.056297,-0.030229,-0.048669,0.010205,-0.012485
1771606163.552960,0.033292,0.056297,-0.030229,-0.049029,0.010155,-0.012552
1771606163.563193,0.033201,0.056021,-0.018469,-0.048479,0.010419,-0.012327
1771606163.573450,0.033201,0.056021,-0.018469,-0.048367,0.010448,-0.012468
1771606163.583852,0.033201,0.056021,-0.018469,-0.048260,0.010475,-0.012602
1771606163.594342,0.033107,0.055726,-0.020768,-0.047940,0.010652,-0.012318
1771606163.604630,0.033107,0.055726,-0.020768,-0.047945,0.010656,-0.012425
1771606163.615040,0.032774,0.054972,-0.022866,-0.047275,0.011050,-0.011488
1771606163.625477,0.032774,0.054972,-0.022866,-0.047388,0.011028,-0.011569
1771606163.636071,0.032626,0.054591,-0.019260,-0.046985,0.011210,-0.011252
1771606163.646309,0.032626,0.054591,-0.019260,-0.046961,0.011209,-0.011349
1771606163.656591,0.032626,0.054591,-0.019260,-0.046939,0.011208,-0.011441
1771606163.666973,0.032479,0.054220,-0.021079,-0.046659,0.011340,-0.011049
1771606163.677252,0.032479,0.054220,-0.021079,-0.046723,0.011321,-0.011120
1771606163.687962,0.032333,0.053505,-0.010031,-0.045475,0.011678,-0.010236
1771606163.698565,0.032266,0.053196,-0.020513,-0.045321,0.011725,-0.009915
1771606163.708936,0.032266,0.053196,-0.020513,-0.045412,0.011697,-0.009984
1771606163.719203,0.032266,0.053196,-0.020513,-0.045499,0.011670,-0.010049
1771606163.729500,0.032266,0.053196,-0.020513,-0.045582,0.011645,-0.010112
1771606163.739740,0.032198,0.052879,-0.024177,-0.045561,0.011652,-0.009760
1771606163.749999,0.032198,0.052879,-0.024177,-0.045787,0.011601,-0.009794
1771606163.760218,0.031824,0.052210,-0.023375,-0.045254,0.011746,-0.009002
1771606163.770574,0.031668,0.051922,-0.015123,-0.044813,0.011827,-0.008723
1771606163.780814,0.031511,0.051635,-0.019971,-0.044667,0.011811,-0.008389
1771606163.791031,0.031511,0.051635,-0.019971,-0.044754,0.011773,-0.008434
1771606163.801354,0.031511,0.051635,-0.019971,-0.044837,0.011736,-0.008476
1771606163.812549,0.031511,0.051635,-0.019971,-0.044915,0.011702,-0.008516
1771606163.822855,0.031365,0.051356,-0.021209,-0.044817,0.011691,-0.008183
1771606163.833174,0.031093,0.050734,-0.027119,-0.044662,0.011702,-0.007295
1771606163.843446,0.031093,0.050734,-0.027119,-0.045030,0.011611,-0.007278
1771606163.854011,0.030983,0.050462,-0.027005,-0.045164,0.011481,-0.006919
1771606163.864339,0.030983,0.050462,-0.027005,-0.045502,0.011395,-0.006904
1771606163.874708,0.030983,0.050462,-0.027005,-0.045823,0.011313,-0.006889
1771606163.885014,0.030892,0.050184,-0.016778,-0.045432,0.011254,-0.006664
1771606163.895247,0.030892,0.050184,-0.016778,-0.045341,0.011246,-0.006720
1771606163.905494,0.030893,0.050207,-0.020150,-0.045022,0.011042,-0.006068
1771606163.915878,0.030893,0.050207,-0.020150,-0.045072,0.011011,-0.006097
1771606163.926194,0.030879,0.050206,-0.017523,-0.044789,0.010942,-0.005821
1771606163.936444,0.030879,0.050206,-0.017523,-0.044731,0.010932,-0.005863
1771606163.946800,0.030879,0.050206,-0.017523,-0.044676,0.010922,-0.005903
1771606163.957702,0.030850,0.050198,-0.015150,-0.044297,0.010885,-0.005594
1771606163.967957,0.030850,0.050198,-0.015150,-0.044153,0.010894,-0.005644
1771606163.978315,0.030781,0.050154,-0.020864,-0.043834,0.010654,-0.004841
1771606163.989195,0.030781,0.050154,-0.020864,-0.043931,0.010619,-0.004848
1771606163.999544,0.030758,0.050127,-0.020275,-0.043830,0.010484,-0.004581
1771606164.009920,0.030758,0.050127,-0.020275,-0.043896,0.010456,-0.004591
1771606164.020622,0.030758,0.050127,-0.020275,-0.043959,0.010429,-0.004600
